INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I192062748,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,936,,2019-08-11 5:24,2019,8,Sunday,5,Part One,FLAHERTY WAY,42.33794745,-71.05310513,"(42.33794745, -71.05310513)"
I192053596,3115,Investigate Person,INVESTIGATE PERSON,C6,936,,2019-07-12 15:03,2019,7,Friday,15,Part Three,FLAHERTY WAY,42.33794745,-71.05310513,"(42.33794745, -71.05310513)"
I192043541,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,936,,2019-06-09 8:59,2019,6,Sunday,8,Part Three,FLAHERTY WAY,42.33794745,-71.05310513,"(42.33794745, -71.05310513)"
I192041024,3301,Verbal Disputes,VERBAL DISPUTE,C6,936,,2019-06-01 0:47,2019,6,Saturday,0,Part Three,FLAHERTY WAY,42.33794745,-71.05310513,"(42.33794745, -71.05310513)"
I192040695,3114,Investigate Property,INVESTIGATE PROPERTY,C6,936,,2019-05-30 23:24,2019,5,Thursday,23,Part Three,FLAHERTY WAY,42.33794745,-71.05310513,"(42.33794745, -71.05310513)"
I192025349,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",C6,936,,2019-04-06 13:15,2019,4,Saturday,13,Part Three,FLAHERTY WAY,42.33794745,-71.05310513,"(42.33794745, -71.05310513)"
I192021983,3115,Investigate Person,INVESTIGATE PERSON,C6,936,,2019-03-24 14:15,2019,3,Sunday,14,Part Three,FLAHERTY WAY,42.33794745,-71.05310513,"(42.33794745, -71.05310513)"
I192018538,3115,Investigate Person,INVESTIGATE PERSON,C6,936,,2019-03-13 0:23,2019,3,Wednesday,0,Part Three,FLAHERTY WAY,42.33794745,-71.05310513,"(42.33794745, -71.05310513)"
I192015710,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,936,,2019-03-01 19:10,2019,3,Friday,19,Part Two,FLAHERTY WAY,42.33794745,-71.05310513,"(42.33794745, -71.05310513)"
I192034283,1402,Vandalism,VANDALISM,D4,156,,2019-05-09 6:30,2019,5,Thursday,6,Part Two,W SPRINGFIELD ST,42.33795319,-71.0774931,"(42.33795319, -71.07749310)"
192099109,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C6,174,0,2019-11-13 12:32,2019,11,Wednesday,12,,FRONTAGE RD,42.337968,-71.064082,"(42.33796800, -71.06408200)"
192089829,3106,,PROPERTY - ACCIDENTAL DAMAGE,C6,174,0,2019-11-05 12:10,2019,11,Tuesday,12,,FRONTAGE RD,42.337968,-71.064082,"(42.33796800, -71.06408200)"
192104102,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C6,174,0,2019-10-27 18:00,2019,10,Sunday,18,,FRONTAGE RD,42.337968,-71.064082,"(42.33796800, -71.06408200)"
I192072696,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,C6,174,,2019-09-10 20:21,2019,9,Tuesday,20,Part One,FRONTAGE RD,42.33796886,-71.0640821,"(42.33796886, -71.06408210)"
I192036231,670,License Plate Related Incidents,RECOVERED STOLEN PLATE,C6,174,,2019-05-15 19:28,2019,5,Wednesday,19,Other,FRONTAGE RD,42.33796886,-71.0640821,"(42.33796886, -71.06408210)"
I192030084,3114,Investigate Property,INVESTIGATE PROPERTY,C6,174,,2019-04-24 8:39,2019,4,Wednesday,8,Part Three,FRONTAGE RD,42.33796886,-71.0640821,"(42.33796886, -71.06408210)"
I192024005,3115,Investigate Person,INVESTIGATE PERSON,C6,174,,2019-03-28 15:30,2019,3,Thursday,15,Part Three,FRONTAGE RD,42.33796886,-71.0640821,"(42.33796886, -71.06408210)"
I192011843,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C6,174,,2019-02-14 16:08,2019,2,Thursday,16,Other,FRONTAGE RD,42.33796886,-71.0640821,"(42.33796886, -71.06408210)"
I192008074,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C6,174,,2019-01-31 8:44,2019,1,Thursday,8,Other,FRONTAGE RD,42.33796886,-71.0640821,"(42.33796886, -71.06408210)"
I192017018,3410,Towed,TOWED MOTOR VEHICLE,C6,174,,2019-01-31 0:00,2019,1,Thursday,0,Part Three,FRONTAGE RD,42.33796886,-71.0640821,"(42.33796886, -71.06408210)"
I192007884,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C6,174,,2019-01-30 13:07,2019,1,Wednesday,13,Other,FRONTAGE RD,42.33796886,-71.0640821,"(42.33796886, -71.06408210)"
I192005735,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,C6,174,,2019-01-21 17:00,2019,1,Monday,17,Part One,FRONTAGE RD,42.33796886,-71.0640821,"(42.33796886, -71.06408210)"
I192005735,724,Auto Theft,AUTO THEFT,C6,174,,2019-01-21 17:00,2019,1,Monday,17,Part One,FRONTAGE RD,42.33796886,-71.0640821,"(42.33796886, -71.06408210)"
192082810,3114,,INVESTIGATE PROPERTY,D4,273,1,2019-10-13 1:24,2019,10,Sunday,1,,NORTHAMPTON ST,42.337989,-71.080037,"(42.33798900, -71.08003700)"
I192071922,1402,Vandalism,VANDALISM,D4,273,,2019-09-07 10:00,2019,9,Saturday,10,Part Two,NORTHAMPTON ST,42.33798932,-71.08003746,"(42.33798932, -71.08003746)"
I192058106,3410,Towed,TOWED MOTOR VEHICLE,D4,273,,2019-07-27 11:56,2019,7,Saturday,11,Part Three,NORTHAMPTON ST,42.33798932,-71.08003746,"(42.33798932, -71.08003746)"
I192056957,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,273,,2019-07-23 18:59,2019,7,Tuesday,18,Part Two,NORTHAMPTON ST,42.33798932,-71.08003746,"(42.33798932, -71.08003746)"
I192035986,3125,Warrant Arrests,WARRANT ARREST,D4,273,,2019-05-15 9:03,2019,5,Wednesday,9,Part Three,NORTHAMPTON ST,42.33798932,-71.08003746,"(42.33798932, -71.08003746)"
I192026067,3410,Towed,TOWED MOTOR VEHICLE,D4,273,,2019-04-09 9:07,2019,4,Tuesday,9,Part Three,NORTHAMPTON ST,42.33798932,-71.08003746,"(42.33798932, -71.08003746)"
I192009577,1304,Recovered Stolen Property,PROPERTY - STOLEN THEN RECOVERED,D4,273,,2019-02-05 22:41,2019,2,Tuesday,22,Part Two,NORTHAMPTON ST,42.33798932,-71.08003746,"(42.33798932, -71.08003746)"
I192008678,3410,Towed,TOWED MOTOR VEHICLE,D4,273,,2019-02-02 10:00,2019,2,Saturday,10,Part Three,NORTHAMPTON ST,42.33798932,-71.08003746,"(42.33798932, -71.08003746)"
I192040071,3821,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,C6,212,,2019-05-28 18:30,2019,5,Tuesday,18,Part Three,E FIRST ST,42.3379909,-71.04440316,"(42.33799090, -71.04440316)"
192097008,3005,,SICK ASSIST,B2,612,0,2019-12-01 17:11,2019,12,Sunday,17,,LONGWOOD AVE,42.337996,-71.10566,"(42.33799600, -71.10566000)"
192095855,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,614,0,2019-11-26 6:45,2019,11,Tuesday,6,,LONGWOOD AVE,42.337996,-71.10566,"(42.33799600, -71.10566000)"
192095742,2005,,CHILD ENDANGERMENT,B2,612,0,2019-11-25 14:48,2019,11,Monday,14,,LONGWOOD AVE,42.337996,-71.10566,"(42.33799600, -71.10566000)"
192087897,3006,,SICK/INJURED/MEDICAL - PERSON,B2,614,0,2019-10-30 13:17,2019,10,Wednesday,13,,LONGWOOD AVE,42.337996,-71.10566,"(42.33799600, -71.10566000)"
192085657,423,,ASSAULT - AGGRAVATED,B2,612,0,2019-10-22 16:23,2019,10,Tuesday,16,,LONGWOOD AVE,42.337996,-71.10566,"(42.33799600, -71.10566000)"
192080198,2005,,CHILD ENDANGERMENT,B2,612,0,2019-09-29 15:00,2019,9,Sunday,15,,LONGWOOD AVE,42.337996,-71.10566,"(42.33799600, -71.10566000)"
I192042905,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,614,,2019-06-07 9:28,2019,6,Friday,9,Part Three,LONGWOOD AVE,42.33799689,-71.1056602,"(42.33799689, -71.10566020)"
I192033784,616,Larceny,LARCENY THEFT OF BICYCLE,B2,614,,2019-05-06 7:50,2019,5,Monday,7,Part One,LONGWOOD AVE,42.33799689,-71.1056602,"(42.33799689, -71.10566020)"
I192032643,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,614,,2019-05-02 19:00,2019,5,Thursday,19,Part Three,LONGWOOD AVE,42.33799689,-71.1056602,"(42.33799689, -71.10566020)"
I192030764,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,614,,2019-04-25 15:47,2019,4,Thursday,15,Part Three,LONGWOOD AVE,42.33799689,-71.1056602,"(42.33799689, -71.10566020)"
I192006512,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,614,,2019-01-25 12:45,2019,1,Friday,12,Part Two,LONGWOOD AVE,42.33799689,-71.1056602,"(42.33799689, -71.10566020)"
I192040856,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,212,,2019-05-19 13:30,2019,5,Sunday,13,Part Three,E FIRST ST,42.3379978,-71.04403289,"(42.33799780, -71.04403289)"
I192010211,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,212,,2019-02-08 10:21,2019,2,Friday,10,Part Three,E FIRST ST,42.3379978,-71.04403289,"(42.33799780, -71.04403289)"
I192021801,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,224,,2019-03-25 7:30,2019,3,Monday,7,Part One,P ST,42.33800322,-71.02723556,"(42.33800322, -71.02723556)"
I192061600,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,C6,209,,2019-06-10 0:00,2019,6,Monday,0,Part Two,E FIRST ST,42.33801175,-71.04324283,"(42.33801175, -71.04324283)"
I192054502,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,D14,749,,2019-07-15 17:30,2019,7,Monday,17,Part Three,COMMONWEALTH AVE,42.33801241,-71.15396701,"(42.33801241, -71.15396701)"
I192001447,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,749,,2019-01-06 1:57,2019,1,Sunday,1,Part Two,COMMONWEALTH AVE,42.33801241,-71.15396701,"(42.33801241, -71.15396701)"
192081857,801,,ASSAULT - SIMPLE,C6,212,0,2019-10-09 17:06,2019,10,Wednesday,17,,F ST,42.338016,-71.046351,"(42.33801600, -71.04635100)"
I192031286,3502,Missing Person Located,MISSING PERSON - LOCATED,C6,212,,2019-04-21 23:45,2019,4,Sunday,23,Part Three,F ST,42.33801637,-71.04635123,"(42.33801637, -71.04635123)"
I192039640,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,211,,2019-05-26 18:30,2019,5,Sunday,18,Part Three,E ST,42.33801748,-71.04905688,"(42.33801748, -71.04905688)"
192104645,3005,,SICK ASSIST,D4,274,0,2019-12-29 23:08,2019,12,Sunday,23,,TREMONT ST,42.338021,-71.08273,"(42.33802100, -71.08273000)"
192104501,3115,,INVESTIGATE PERSON,D4,274,0,2019-12-29 9:46,2019,12,Sunday,9,,TREMONT ST,42.338021,-71.08273,"(42.33802100, -71.08273000)"
192085531,3410,,TOWED MOTOR VEHICLE,D4,273,0,2019-10-22 10:14,2019,10,Tuesday,10,,TREMONT ST,42.338021,-71.08273,"(42.33802100, -71.08273000)"
I192073437,423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,274,,2019-09-13 7:10,2019,9,Friday,7,Part One,TREMONT ST,42.33802166,-71.08273055,"(42.33802166, -71.08273055)"
I192072936,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,274,,2019-09-10 17:30,2019,9,Tuesday,17,Part One,TREMONT ST,42.33802166,-71.08273055,"(42.33802166, -71.08273055)"
I192070025,3301,Verbal Disputes,VERBAL DISPUTE,D4,274,,2019-09-02 18:02,2019,9,Monday,18,Part Three,TREMONT ST,42.33802166,-71.08273055,"(42.33802166, -71.08273055)"
I192070025,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,274,,2019-09-02 18:02,2019,9,Monday,18,Part Three,TREMONT ST,42.33802166,-71.08273055,"(42.33802166, -71.08273055)"
I192065771,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,274,,2019-08-20 19:42,2019,8,Tuesday,19,Part Three,TREMONT ST,42.33802166,-71.08273055,"(42.33802166, -71.08273055)"
I192037758,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4,274,,2019-05-21 5:33,2019,5,Tuesday,5,Part Three,TREMONT ST,42.33802166,-71.08273055,"(42.33802166, -71.08273055)"
I192029959,617,Larceny,LARCENY THEFT FROM BUILDING,D4,274,,2019-04-23 16:00,2019,4,Tuesday,16,Part One,TREMONT ST,42.33802166,-71.08273055,"(42.33802166, -71.08273055)"
I192029867,612,Larceny,LARCENY PURSE SNATCH - NO FORCE ,D4,274,,2019-04-23 12:30,2019,4,Tuesday,12,Part One,TREMONT ST,42.33802166,-71.08273055,"(42.33802166, -71.08273055)"
I192028515,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,790,,2019-04-17 18:15,2019,4,Wednesday,18,Part Three,ENGLEWOOD AVE,42.33802386,-71.14747609,"(42.33802386, -71.14747609)"
192094684,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,790,0,2019-11-21 20:00,2019,11,Thursday,20,,,42.338024,-71.147476,"(42.33802400, -71.14747600)"
192098075,3115,,INVESTIGATE PERSON,C6,936,0,2019-12-05 16:43,2019,12,Thursday,16,,ORTON-MAROTTA WAY,42.338026,-71.054928,"(42.33802600, -71.05492800)"
I192071758,3115,Investigate Person,INVESTIGATE PERSON,C6,936,,2019-09-07 20:57,2019,9,Saturday,20,Part Three,ORTON-MAROTTA WAY,42.33802658,-71.05492863,"(42.33802658, -71.05492863)"
I192060034,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,936,,2019-08-02 15:09,2019,8,Friday,15,Part One,ORTON-MAROTTA WAY,42.33802658,-71.05492863,"(42.33802658, -71.05492863)"
I192059000,3115,Investigate Person,INVESTIGATE PERSON,C6,936,,2019-07-30 13:56,2019,7,Tuesday,13,Part Three,ORTON-MAROTTA WAY,42.33802658,-71.05492863,"(42.33802658, -71.05492863)"
I192043971,3115,Investigate Person,INVESTIGATE PERSON,C6,936,,2019-05-25 17:00,2019,5,Saturday,17,Part Three,ORTON-MAROTTA WAY,42.33802658,-71.05492863,"(42.33802658, -71.05492863)"
I192018946,2629,Harassment,HARASSMENT,C6,936,,2019-02-24 16:59,2019,2,Sunday,16,Part Two,ORTON-MAROTTA WAY,42.33802658,-71.05492863,"(42.33802658, -71.05492863)"
I192001317,3201,Property Lost,PROPERTY - LOST,C6,936,,2019-01-03 22:00,2019,1,Thursday,22,Part Three,ORTON-MAROTTA WAY,42.33802658,-71.05492863,"(42.33802658, -71.05492863)"
I192035011,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,209,,2019-05-11 13:18,2019,5,Saturday,13,Part Three,E FIRST ST,42.33804018,-71.04161304,"(42.33804018, -71.04161304)"
I192074760,3114,Investigate Property,INVESTIGATE PROPERTY,D4,156,,2019-09-15 0:01,2019,9,Sunday,0,Part Three,SHAWMUT AVE,42.3380454,-71.07697786,"(42.33804540, -71.07697786)"
I192058816,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,156,,2019-07-29 19:33,2019,7,Monday,19,Part Three,SHAWMUT AVE,42.3380454,-71.07697786,"(42.33804540, -71.07697786)"
192103267,3115,,INVESTIGATE PERSON,D4,170,0,2019-12-23 22:31,2019,12,Monday,22,,WORCESTER ST,42.338059,-71.076369,"(42.33805900, -71.07636900)"
192097524,617,,LARCENY THEFT FROM BUILDING,D4,170,0,2019-11-27 0:00,2019,11,Wednesday,0,,WORCESTER ST,42.338059,-71.076369,"(42.33805900, -71.07636900)"
192084511,801,,ASSAULT - SIMPLE,D4,170,0,2019-10-18 19:18,2019,10,Friday,19,,WORCESTER ST,42.338059,-71.076369,"(42.33805900, -71.07636900)"
I192072544,617,Larceny,LARCENY THEFT FROM BUILDING,D4,170,,2019-09-10 13:21,2019,9,Tuesday,13,Part One,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192071703,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4,170,,2019-09-07 17:41,2019,9,Saturday,17,Part Three,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192071703,1825,Drug Violation,DRUGS - POSSESSION OF DRUG PARAPHANALIA,D4,170,,2019-09-07 17:41,2019,9,Saturday,17,Part Two,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192055543,3125,Warrant Arrests,WARRANT ARREST,D4,170,,2019-07-18 22:51,2019,7,Thursday,22,Part Three,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192046027,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,D4,170,,2019-06-17 19:45,2019,6,Monday,19,Part Two,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192046024,3130,Search Warrants,SEARCH WARRANT,D4,170,,2019-06-17 19:45,2019,6,Monday,19,Part Three,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192046024,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,D4,170,,2019-06-17 19:45,2019,6,Monday,19,Part Two,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192042947,2647,Other,THREATS TO DO BODILY HARM,D4,170,,2019-06-07 11:20,2019,6,Friday,11,Part Two,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192042812,2647,Other,THREATS TO DO BODILY HARM,D4,170,,2019-06-06 21:36,2019,6,Thursday,21,Part Two,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192038793,3410,Towed,TOWED MOTOR VEHICLE,D4,170,,2019-05-24 7:32,2019,5,Friday,7,Part Three,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192038547,3007,Medical Assistance,SUDDEN DEATH,D4,170,,2019-05-23 14:22,2019,5,Thursday,14,Part Three,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192030850,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,170,,2019-04-26 19:40,2019,4,Friday,19,Part Two,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192030802,3115,Investigate Person,INVESTIGATE PERSON,D4,170,,2019-04-26 16:56,2019,4,Friday,16,Part Three,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192029957,2647,Other,THREATS TO DO BODILY HARM,D4,170,,2019-04-23 8:00,2019,4,Tuesday,8,Part Two,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192018536,3207,Property Found,PROPERTY - FOUND,D4,170,,2019-03-13 1:15,2019,3,Wednesday,1,Part Three,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192018674,3208,Property Lost,PROPERTY - MISSING,D4,170,,2019-03-13 1:00,2019,3,Wednesday,1,Part Three,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192011782,1001,Counterfeiting,FORGERY / COUNTERFEITING,D4,170,,2019-02-04 10:00,2019,2,Monday,10,Part Two,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192009014,3207,Property Found,PROPERTY - FOUND,D4,170,,2019-02-04 1:12,2019,2,Monday,1,Part Three,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192003031,3008,Medical Assistance,SUICIDE / SUICIDE ATTEMPT,D4,170,,2019-01-11 19:30,2019,1,Friday,19,Part Three,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I192077195,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,787,,2019-09-24 19:07,2019,9,Tuesday,19,Part Three,ENGLEWOOD AVE,42.33806539,-71.14695081,"(42.33806539, -71.14695081)"
I192067295,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,787,,2019-08-24 11:42,2019,8,Saturday,11,Part Three,ENGLEWOOD AVE,42.33806539,-71.14695081,"(42.33806539, -71.14695081)"
I192041358,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,787,,2019-06-02 10:18,2019,6,Sunday,10,Part Three,ENGLEWOOD AVE,42.33806539,-71.14695081,"(42.33806539, -71.14695081)"
I192025794,3115,Investigate Person,INVESTIGATE PERSON,D14,787,,2019-04-08 9:00,2019,4,Monday,9,Part Three,ENGLEWOOD AVE,42.33806539,-71.14695081,"(42.33806539, -71.14695081)"
I192035822,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D4,172,,2019-05-14 15:58,2019,5,Tuesday,15,Part Three,ALBANY ST,42.33806549,-71.06707972,"(42.33806549, -71.06707972)"
192094143,617,,LARCENY THEFT FROM BUILDING,B2,613,0,2019-11-20 10:30,2019,11,Wednesday,10,,PILGRIM RD,42.338067,-71.109782,"(42.33806700, -71.10978200)"
192080629,3207,,PROPERTY - FOUND,B2,613,0,2019-10-05 16:21,2019,10,Saturday,16,,PILGRIM RD,42.338067,-71.109782,"(42.33806700, -71.10978200)"
I192062181,2619,Prisoner Related Incidents,FUGITIVE FROM JUSTICE,B2,613,,2019-08-09 11:01,2019,8,Friday,11,Part Two,PILGRIM RD,42.33806782,-71.10978197,"(42.33806782, -71.10978197)"
I192052968,3502,Missing Person Located,MISSING PERSON - LOCATED,B2,613,,2019-07-10 10:30,2019,7,Wednesday,10,Part Three,PILGRIM RD,42.33806782,-71.10978197,"(42.33806782, -71.10978197)"
I192052968,3501,Missing Person Reported,MISSING PERSON,B2,613,,2019-07-10 10:30,2019,7,Wednesday,10,Part Three,PILGRIM RD,42.33806782,-71.10978197,"(42.33806782, -71.10978197)"
I192050204,3001,Medical Assistance,DEATH INVESTIGATION,B2,613,,2019-07-01 15:38,2019,7,Monday,15,Part Three,PILGRIM RD,42.33806782,-71.10978197,"(42.33806782, -71.10978197)"
I192050204,1874,Drug Violation,DRUGS - OTHER,B2,613,,2019-07-01 15:38,2019,7,Monday,15,Part Two,PILGRIM RD,42.33806782,-71.10978197,"(42.33806782, -71.10978197)"
I192041216,3115,Investigate Person,INVESTIGATE PERSON,B2,613,,2019-06-01 16:28,2019,6,Saturday,16,Part Three,PILGRIM RD,42.33806782,-71.10978197,"(42.33806782, -71.10978197)"
I192024015,2647,Other,THREATS TO DO BODILY HARM,B2,613,,2019-04-01 15:15,2019,4,Monday,15,Part Two,PILGRIM RD,42.33806782,-71.10978197,"(42.33806782, -71.10978197)"
I192045868,3402,Service,ANIMAL INCIDENTS,C6,209,,2019-06-17 11:32,2019,6,Monday,11,Part Three,E FIRST ST,42.33807209,-71.03998444,"(42.33807209, -71.03998444)"
I192076158,619,Larceny,LARCENY ALL OTHERS,D4,168,,2019-09-21 17:32,2019,9,Saturday,17,Part One,E NEWTON ST,42.33807331,-71.07265225,"(42.33807331, -71.07265225)"
I192076158,1402,Vandalism,VANDALISM,D4,168,,2019-09-21 17:32,2019,9,Saturday,17,Part Two,E NEWTON ST,42.33807331,-71.07265225,"(42.33807331, -71.07265225)"
I192067096,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,168,,2019-08-24 18:30,2019,8,Saturday,18,Part Three,E NEWTON ST,42.33807331,-71.07265225,"(42.33807331, -71.07265225)"
I192009983,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,168,,2019-02-06 15:10,2019,2,Wednesday,15,Part Three,E NEWTON ST,42.33807331,-71.07265225,"(42.33807331, -71.07265225)"
192094806,617,,LARCENY THEFT FROM BUILDING,C6,222,0,2019-11-18 14:00,2019,11,Monday,14,,E FIRST ST,42.338079,-71.039374,"(42.33807900, -71.03937400)"
I192017592,3410,Towed,TOWED MOTOR VEHICLE,C6,222,,2019-03-09 9:40,2019,3,Saturday,9,Part Three,E FIRST ST,42.33807989,-71.03937474,"(42.33807989, -71.03937474)"
I192008660,3410,Towed,TOWED MOTOR VEHICLE,C6,222,,2019-02-02 12:40,2019,2,Saturday,12,Part Three,E FIRST ST,42.33807989,-71.03937474,"(42.33807989, -71.03937474)"
I192060995,3115,Investigate Person,INVESTIGATE PERSON,B2,616,,2019-08-05 17:16,2019,8,Monday,17,Part Three,EVANS WAY,42.33809312,-71.09862137,"(42.33809312, -71.09862137)"
I192059368,3207,Property Found,PROPERTY - FOUND,B2,616,,2019-07-31 0:00,2019,7,Wednesday,0,Part Three,EVANS WAY,42.33809312,-71.09862137,"(42.33809312, -71.09862137)"
I192040922,3201,Property Lost,PROPERTY - LOST,B2,616,,2019-05-31 14:00,2019,5,Friday,14,Part Three,EVANS WAY,42.33809312,-71.09862137,"(42.33809312, -71.09862137)"
I192033208,3201,Property Lost,PROPERTY - LOST,B2,616,,2019-05-04 14:35,2019,5,Saturday,14,Part Three,EVANS WAY,42.33809312,-71.09862137,"(42.33809312, -71.09862137)"
I192015876,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,616,,2019-03-02 12:13,2019,3,Saturday,12,Part Three,EVANS WAY,42.33809312,-71.09862137,"(42.33809312, -71.09862137)"
192099937,3410,,TOWED MOTOR VEHICLE,C6,209,0,2019-12-12 9:00,2019,12,Thursday,9,,E FIRST ST,42.338096,-71.038393,"(42.33809600, -71.03839300)"
I192016068,3301,Verbal Disputes,VERBAL DISPUTE,C6,936,,2019-03-03 11:18,2019,3,Sunday,11,Part Three,JOYCE HAYES WAY,42.33809641,-71.05418821,"(42.33809641, -71.05418821)"
I192075560,1402,Vandalism,VANDALISM,C6,209,,2019-09-19 19:48,2019,9,Thursday,19,Part Two,E FIRST ST,42.33809695,-71.03839367,"(42.33809695, -71.03839367)"
I192057725,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,214,,2019-07-25 0:00,2019,7,Thursday,0,Part One,D ST,42.3381031,-71.05165463,"(42.33810310, -71.05165463)"
