,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,DATE,TIME,DAY,MIN,DATETIME,MATCH_TENTH_KM
96,I192004669,2905,Violations,VAL - OPERATING WITHOUT LICENSE,A1,111,,2019-01-17 22:57,2019,1,Thursday,22,Part Two,TREMONT ST,42.35594239,-71.06258333,"(42.35594239, -71.06258333)",2019-01-17,22:57,17,57,2019-01-17 22:57:00,FALSE
97,I192004669,3410,Towed,TOWED MOTOR VEHICLE,A1,111,,2019-01-17 22:57,2019,1,Thursday,22,Part Three,TREMONT ST,42.35594239,-71.06258333,"(42.35594239, -71.06258333)",2019-01-17,22:57,17,57,2019-01-17 22:57:00,FALSE
98,I192000177,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,111,,2019-01-01 13:09,2019,1,Tuesday,13,Part Two,TREMONT ST,42.35594239,-71.06258333,"(42.35594239, -71.06258333)",2019-01-01,13:09,1,9,2019-01-01 13:09:00,FALSE
99,I192000177,2657,Other,VIOLATION - CITY ORDINANCE,A1,111,,2019-01-01 13:09,2019,1,Tuesday,13,Part Two,TREMONT ST,42.35594239,-71.06258333,"(42.35594239, -71.06258333)",2019-01-01,13:09,1,9,2019-01-01 13:09:00,FALSE
100,192092519,244,,Fondling - Indecent Assault,D14,803,0,2019-11-15 11:40,2019,11,Friday,11,,EVERETT ST,42.35595,-71.138301,"(42.35595000, -71.13830100)",2019-11-15,11:40,15,40,2019-11-15 11:40:00,FALSE
101,I192055522,3110,Police Service Incidents,SERVICE TO OTHER PD OUTSIDE OF MA.,D14,803,,2019-07-18 21:49,2019,7,Thursday,21,Part Three,EVERETT ST,42.35595088,-71.13830108,"(42.35595088, -71.13830108)",2019-07-18,21:49,18,49,2019-07-18 21:49:00,FALSE
102,I192037594,3301,Verbal Disputes,VERBAL DISPUTE,D14,803,,2019-05-20 15:30,2019,5,Monday,15,Part Three,EVERETT ST,42.35595088,-71.13830108,"(42.35595088, -71.13830108)",2019-05-20,15:30,20,30,2019-05-20 15:30:00,FALSE
103,I192028127,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,803,,2019-04-16 18:17,2019,4,Tuesday,18,Part One,EVERETT ST,42.35595088,-71.13830108,"(42.35595088, -71.13830108)",2019-04-16,18:17,16,17,2019-04-16 18:17:00,FALSE
104,I192039392,1108,Fraud,FRAUD - WELFARE,D14,803,,2019-03-01 12:00,2019,3,Friday,12,Part Two,EVERETT ST,42.35595088,-71.13830108,"(42.35595088, -71.13830108)",2019-03-01,12:00,1,0,2019-03-01 12:00:00,FALSE
105,192102971,3114,,INVESTIGATE PROPERTY,D14,804,0,2019-12-22 22:01,2019,12,Sunday,22,,EVERETT ST,42.355953,-71.138524,"(42.35595300, -71.13852400)",2019-12-22,22:01,22,1,2019-12-22 22:01:00,FALSE
106,192099826,423,,ASSAULT - AGGRAVATED,D14,804,0,2019-12-11 19:10,2019,12,Wednesday,19,,EVERETT ST,42.355953,-71.138524,"(42.35595300, -71.13852400)",2019-12-11,19:10,11,10,2019-12-11 19:10:00,FALSE
107,192094536,3114,,INVESTIGATE PROPERTY,D14,804,0,2019-11-22 7:45,2019,11,Friday,7,,EVERETT ST,42.355953,-71.138524,"(42.35595300, -71.13852400)",2019-11-22,7:45,22,45,2019-11-22 07:45:00,FALSE
108,192093667,3803,,M/V ACCIDENT - PERSONAL INJURY,D14,804,0,2019-11-19 12:15,2019,11,Tuesday,12,,EVERETT ST,42.355953,-71.138524,"(42.35595300, -71.13852400)",2019-11-19,12:15,19,15,2019-11-19 12:15:00,FALSE
109,192082107,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,804,0,2019-10-10 16:00,2019,10,Thursday,16,,EVERETT ST,42.355953,-71.138524,"(42.35595300, -71.13852400)",2019-10-10,16:00,10,0,2019-10-10 16:00:00,FALSE
110,192082018,613,,LARCENY SHOPLIFTING,D14,804,0,2019-10-10 11:00,2019,10,Thursday,11,,EVERETT ST,42.355953,-71.138524,"(42.35595300, -71.13852400)",2019-10-10,11:00,10,0,2019-10-10 11:00:00,FALSE
111,I192073526,1402,Vandalism,VANDALISM,D14,804,,2019-09-13 12:49,2019,9,Friday,12,Part Two,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-09-13,12:49,13,49,2019-09-13 12:49:00,FALSE
112,I192072994,3301,Verbal Disputes,VERBAL DISPUTE,D14,804,,2019-09-11 19:48,2019,9,Wednesday,19,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-09-11,19:48,11,48,2019-09-11 19:48:00,FALSE
113,I192072837,613,Larceny,LARCENY SHOPLIFTING,D14,804,,2019-09-11 12:49,2019,9,Wednesday,12,Part One,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-09-11,12:49,11,49,2019-09-11 12:49:00,FALSE
114,I192072233,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,804,,2019-09-09 14:28,2019,9,Monday,14,Part Two,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-09-09,14:28,9,28,2019-09-09 14:28:00,FALSE
115,I192070952,3207,Property Found,PROPERTY - FOUND,D14,804,,2019-09-04 11:00,2019,9,Wednesday,11,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-09-04,11:00,4,0,2019-09-04 11:00:00,FALSE
116,I192066813,3301,Verbal Disputes,VERBAL DISPUTE,D14,804,,2019-08-23 18:44,2019,8,Friday,18,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-08-23,18:44,23,44,2019-08-23 18:44:00,FALSE
117,I192064727,1402,Vandalism,VANDALISM,D14,804,,2019-08-17 16:32,2019,8,Saturday,16,Part Two,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-08-17,16:32,17,32,2019-08-17 16:32:00,FALSE
118,I192063549,3115,Investigate Person,INVESTIGATE PERSON,D14,804,,2019-08-12 20:30,2019,8,Monday,20,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-08-12,20:30,12,30,2019-08-12 20:30:00,FALSE
119,I192060650,3201,Property Lost,PROPERTY - LOST,D14,804,,2019-08-03 15:00,2019,8,Saturday,15,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-08-03,15:00,3,0,2019-08-03 15:00:00,FALSE
120,I192056291,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,804,,2019-07-21 16:37,2019,7,Sunday,16,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-07-21,16:37,21,37,2019-07-21 16:37:00,FALSE
121,I192053023,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,804,,2019-07-10 17:53,2019,7,Wednesday,17,Part Two,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-07-10,17:53,10,53,2019-07-10 17:53:00,FALSE
122,I192050995,617,Larceny,LARCENY THEFT FROM BUILDING,D14,804,,2019-07-03 23:34,2019,7,Wednesday,23,Part One,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-07-03,23:34,3,34,2019-07-03 23:34:00,FALSE
123,I192046491,2403,Disorderly Conduct,DISTURBING THE PEACE,D14,804,,2019-06-19 11:33,2019,6,Wednesday,11,Part Two,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-06-19,11:33,19,33,2019-06-19 11:33:00,FALSE
124,I192046039,3201,Property Lost,PROPERTY - LOST,D14,804,,2019-06-16 19:00,2019,6,Sunday,19,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-06-16,19:00,16,0,2019-06-16 19:00:00,FALSE
125,I192044952,613,Larceny,LARCENY SHOPLIFTING,D14,804,,2019-06-13 21:10,2019,6,Thursday,21,Part One,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-06-13,21:10,13,10,2019-06-13 21:10:00,FALSE
126,I192043806,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,804,,2019-06-10 9:45,2019,6,Monday,9,Part One,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-06-10,9:45,10,45,2019-06-10 09:45:00,FALSE
127,I192040961,3207,Property Found,PROPERTY - FOUND,D14,804,,2019-05-31 19:20,2019,5,Friday,19,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-05-31,19:20,31,20,2019-05-31 19:20:00,FALSE
128,I192044808,3201,Property Lost,PROPERTY - LOST,D14,804,,2019-05-29 15:30,2019,5,Wednesday,15,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-05-29,15:30,29,30,2019-05-29 15:30:00,FALSE
129,I192032862,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,804,,2019-05-04 8:41,2019,5,Saturday,8,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-05-04,8:41,4,41,2019-05-04 08:41:00,FALSE
130,I192026104,1415,Vandalism,GRAFFITI,D14,804,,2019-04-07 21:00,2019,4,Sunday,21,Part Two,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-04-07,21:00,7,0,2019-04-07 21:00:00,FALSE
131,I192022173,3502,Missing Person Located,MISSING PERSON - LOCATED,D14,804,,2019-03-26 13:00,2019,3,Tuesday,13,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-03-26,13:00,26,0,2019-03-26 13:00:00,FALSE
132,I192019300,619,Larceny,LARCENY ALL OTHERS,D14,804,,2019-03-15 9:00,2019,3,Friday,9,Part One,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-03-15,9:00,15,0,2019-03-15 09:00:00,FALSE
133,I192019300,617,Larceny,LARCENY THEFT FROM BUILDING,D14,804,,2019-03-15 9:00,2019,3,Friday,9,Part One,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-03-15,9:00,15,0,2019-03-15 09:00:00,FALSE
134,I192019074,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,D14,804,,2019-03-14 21:00,2019,3,Thursday,21,Part Two,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-03-14,21:00,14,0,2019-03-14 21:00:00,FALSE
135,I192018456,2905,Violations,VAL - OPERATING WITHOUT LICENSE,D14,804,,2019-03-12 18:00,2019,3,Tuesday,18,Part Two,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-03-12,18:00,12,0,2019-03-12 18:00:00,FALSE
136,I192017926,3301,Verbal Disputes,VERBAL DISPUTE,D14,804,,2019-03-10 18:44,2019,3,Sunday,18,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-03-10,18:44,10,44,2019-03-10 18:44:00,FALSE
137,I192017926,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D14,804,,2019-03-10 18:44,2019,3,Sunday,18,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-03-10,18:44,10,44,2019-03-10 18:44:00,FALSE
138,I192024783,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14,804,,2019-03-01 8:00,2019,3,Friday,8,Part Two,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-03-01,8:00,1,0,2019-03-01 08:00:00,FALSE
139,I192014808,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14,804,,2019-02-26 12:11,2019,2,Tuesday,12,Part Two,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-02-26,12:11,26,11,2019-02-26 12:11:00,FALSE
140,I192011816,617,Larceny,LARCENY THEFT FROM BUILDING,D14,804,,2019-02-13 14:30,2019,2,Wednesday,14,Part One,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-02-13,14:30,13,30,2019-02-13 14:30:00,FALSE
141,I192011091,1201,Embezzlement,EMBEZZLEMENT,D14,804,,2019-02-10 22:55,2019,2,Sunday,22,Part Two,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-02-10,22:55,10,55,2019-02-10 22:55:00,FALSE
142,I192011091,619,Larceny,LARCENY ALL OTHERS,D14,804,,2019-02-10 22:55,2019,2,Sunday,22,Part One,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-02-10,22:55,10,55,2019-02-10 22:55:00,FALSE
143,I192011979,3201,Property Lost,PROPERTY - LOST,D14,804,,2019-02-10 12:00,2019,2,Sunday,12,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-02-10,12:00,10,0,2019-02-10 12:00:00,FALSE
144,I192008506,613,Larceny,LARCENY SHOPLIFTING,D14,804,,2019-02-01 21:11,2019,2,Friday,21,Part One,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-02-01,21:11,1,11,2019-02-01 21:11:00,FALSE
145,I192008418,3301,Verbal Disputes,VERBAL DISPUTE,D14,804,,2019-02-01 15:30,2019,2,Friday,15,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-02-01,15:30,1,30,2019-02-01 15:30:00,FALSE
146,I192008393,3201,Property Lost,PROPERTY - LOST,D14,804,,2019-01-31 9:30,2019,1,Thursday,9,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-01-31,9:30,31,30,2019-01-31 09:30:00,FALSE
147,I192004631,617,Larceny,LARCENY THEFT FROM BUILDING,D14,804,,2019-01-17 12:00,2019,1,Thursday,12,Part One,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-01-17,12:00,17,0,2019-01-17 12:00:00,FALSE
148,I192001562,617,Larceny,LARCENY THEFT FROM BUILDING,D14,804,,2019-01-05 15:00,2019,1,Saturday,15,Part One,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-01-05,15:00,5,0,2019-01-05 15:00:00,FALSE
149,I192001573,3201,Property Lost,PROPERTY - LOST,D14,804,,2019-01-05 14:00,2019,1,Saturday,14,Part Three,EVERETT ST,42.35595391,-71.13852468,"(42.35595391, -71.13852468)",2019-01-05,14:00,5,0,2019-01-05 14:00:00,FALSE
150,I192074499,1107,Fraud,FRAUD - IMPERSONATION,D14,766,,2019-09-16 10:30,2019,9,Monday,10,Part Two,RANELEGH RD,42.35595478,-71.16094836,"(42.35595478, -71.16094836)",2019-09-16,10:30,16,30,2019-09-16 10:30:00,FALSE
151,I192060026,2647,Other,THREATS TO DO BODILY HARM,D14,766,,2019-08-02 14:22,2019,8,Friday,14,Part Two,RANELEGH RD,42.35595478,-71.16094836,"(42.35595478, -71.16094836)",2019-08-02,14:22,2,22,2019-08-02 14:22:00,FALSE
152,I192044951,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,766,,2019-06-13 15:10,2019,6,Thursday,15,Part Three,RANELEGH RD,42.35595478,-71.16094836,"(42.35595478, -71.16094836)",2019-06-13,15:10,13,10,2019-06-13 15:10:00,FALSE
153,192096677,3005,,SICK ASSIST,D14,780,0,2019-11-30 10:20,2019,11,Saturday,10,,N BEACON ST,42.355956,-71.148308,"(42.35595600, -71.14830800)",2019-11-30,10:20,30,20,2019-11-30 10:20:00,FALSE
154,192088738,3111,,LICENSE PREMISE VIOLATION,D14,780,0,2019-11-01 23:04,2019,11,Friday,23,,N BEACON ST,42.355956,-71.148308,"(42.35595600, -71.14830800)",2019-11-01,23:04,1,4,2019-11-01 23:04:00,FALSE
155,I192076792,2629,Harassment,HARASSMENT,D14,804,,2019-09-23 16:53,2019,9,Monday,16,Part Two,N BEACON ST,42.35595678,-71.14830894,"(42.35595678, -71.14830894)",2019-09-23,16:53,23,53,2019-09-23 16:53:00,FALSE
156,I192074618,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,780,,2019-09-17 1:30,2019,9,Tuesday,1,Part Three,N BEACON ST,42.35595678,-71.14830894,"(42.35595678, -71.14830894)",2019-09-17,1:30,17,30,2019-09-17 01:30:00,FALSE
157,I192068101,301,Robbery,ROBBERY - STREET,D14,780,,2019-08-27 20:07,2019,8,Tuesday,20,Part One,N BEACON ST,42.35595678,-71.14830894,"(42.35595678, -71.14830894)",2019-08-27,20:07,27,7,2019-08-27 20:07:00,FALSE
158,I192051875,1402,Vandalism,VANDALISM,D14,804,,2019-07-07 4:15,2019,7,Sunday,4,Part Two,N BEACON ST,42.35595678,-71.14830894,"(42.35595678, -71.14830894)",2019-07-07,4:15,7,15,2019-07-07 04:15:00,FALSE
159,I192036462,1402,Vandalism,VANDALISM,D14,780,,2019-05-11 12:00,2019,5,Saturday,12,Part Two,N BEACON ST,42.35595678,-71.14830894,"(42.35595678, -71.14830894)",2019-05-11,12:00,11,0,2019-05-11 12:00:00,FALSE
160,I192027433,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,D14,780,,2019-04-13 23:03,2019,4,Saturday,23,Part Three,N BEACON ST,42.35595678,-71.14830894,"(42.35595678, -71.14830894)",2019-04-13,23:03,13,3,2019-04-13 23:03:00,FALSE
161,I192026299,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D14,780,,2019-04-10 0:34,2019,4,Wednesday,0,Part Three,N BEACON ST,42.35595678,-71.14830894,"(42.35595678, -71.14830894)",2019-04-10,0:34,10,34,2019-04-10 00:34:00,FALSE
162,I192022879,2612,Fire Related Reports,FIRE REPORT/ALARM - FALSE,D14,804,,2019-03-28 20:00,2019,3,Thursday,20,Part Two,N BEACON ST,42.35595678,-71.14830894,"(42.35595678, -71.14830894)",2019-03-28,20:00,28,0,2019-03-28 20:00:00,FALSE
163,I192017688,617,Larceny,LARCENY THEFT FROM BUILDING,D14,780,,2019-03-09 16:30,2019,3,Saturday,16,Part One,N BEACON ST,42.35595678,-71.14830894,"(42.35595678, -71.14830894)",2019-03-09,16:30,9,30,2019-03-09 16:30:00,FALSE
164,I192017572,1832,Drug Violation,DRUGS - SICK ASSIST - OTHER HARMFUL DRUG,D14,780,,2019-03-09 5:30,2019,3,Saturday,5,Part Two,N BEACON ST,42.35595678,-71.14830894,"(42.35595678, -71.14830894)",2019-03-09,5:30,9,30,2019-03-09 05:30:00,FALSE
165,I192020491,3207,Property Found,PROPERTY - FOUND,A1,69,,2019-03-19 22:19,2019,3,Tuesday,22,Part Three,CHARLES ST,42.35599149,-71.06940247,"(42.35599149, -71.06940247)",2019-03-19,22:19,19,19,2019-03-19 22:19:00,FALSE
166,202006408,1102,,FRAUD - FALSE PRETENSE / SCHEME,D14,757,0,2019-12-22 12:00,2019,12,Sunday,12,,BIGELOW ST,42.355995,-71.165165,"(42.35599500, -71.16516500)",2019-12-22,12:00,22,0,2019-12-22 12:00:00,FALSE
167,I192056068,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",D14,757,,2019-07-20 17:19,2019,7,Saturday,17,Part Three,BIGELOW ST,42.35599529,-71.16516586,"(42.35599529, -71.16516586)",2019-07-20,17:19,20,19,2019-07-20 17:19:00,FALSE
168,I192030762,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14,757,,2019-04-25 15:00,2019,4,Thursday,15,Part Two,BIGELOW ST,42.35599529,-71.16516586,"(42.35599529, -71.16516586)",2019-04-25,15:00,25,0,2019-04-25 15:00:00,FALSE
169,I192022979,3410,Towed,TOWED MOTOR VEHICLE,D14,757,,2019-03-29 7:04,2019,3,Friday,7,Part Three,BIGELOW ST,42.35599529,-71.16516586,"(42.35599529, -71.16516586)",2019-03-29,7:04,29,4,2019-03-29 07:04:00,FALSE
170,I192012616,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14,757,,2019-02-16 17:15,2019,2,Saturday,17,Part Two,BIGELOW ST,42.35599529,-71.16516586,"(42.35599529, -71.16516586)",2019-02-16,17:15,16,15,2019-02-16 17:15:00,FALSE
171,I192007700,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,757,,2019-01-29 8:30,2019,1,Tuesday,8,Part Three,BIGELOW ST,42.35599529,-71.16516586,"(42.35599529, -71.16516586)",2019-01-29,8:30,29,30,2019-01-29 08:30:00,FALSE
172,I192000662,3115,Investigate Person,INVESTIGATE PERSON,D14,757,,2019-01-03 11:11,2019,1,Thursday,11,Part Three,BIGELOW ST,42.35599529,-71.16516586,"(42.35599529, -71.16516586)",2019-01-03,11:11,3,11,2019-01-03 11:11:00,FALSE
173,I192044176,2511,Other,KIDNAPPING - ENTICING OR ATTEMPTED,D14,804,,2019-06-11 9:15,2019,6,Tuesday,9,Part Two,ARTHUR ST,42.35601264,-71.14179637,"(42.35601264, -71.14179637)",2019-06-11,9:15,11,15,2019-06-11 09:15:00,FALSE
174,192090850,3005,,SICK ASSIST,D14,803,0,2019-11-09 10:54,2019,11,Saturday,10,,BLAINE ST,42.356016,-71.137764,"(42.35601600, -71.13776400)",2019-11-09,10:54,9,54,2019-11-09 10:54:00,FALSE
175,I192025921,2619,Prisoner Related Incidents,FUGITIVE FROM JUSTICE,D14,803,,2019-04-08 16:25,2019,4,Monday,16,Part Two,BLAINE ST,42.35601649,-71.13776421,"(42.35601649, -71.13776421)",2019-04-08,16:25,8,25,2019-04-08 16:25:00,FALSE
176,192104867,617,,LARCENY THEFT FROM BUILDING,A1,102,0,2019-12-30 19:00,2019,12,Monday,19,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-12-30,19:00,30,0,2019-12-30 19:00:00,FALSE
177,192104614,617,,LARCENY THEFT FROM BUILDING,A1,102,0,2019-12-29 19:00,2019,12,Sunday,19,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-12-29,19:00,29,0,2019-12-29 19:00:00,FALSE
178,192104487,613,,LARCENY SHOPLIFTING,A1,102,0,2019-12-29 8:57,2019,12,Sunday,8,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-12-29,8:57,29,57,2019-12-29 08:57:00,FALSE
179,192104073,3201,,PROPERTY - LOST/ MISSING,A1,102,0,2019-12-27 13:30,2019,12,Friday,13,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-12-27,13:30,27,30,2019-12-27 13:30:00,FALSE
180,192102218,2610,,TRESPASSING,A1,111,0,2019-12-20 7:22,2019,12,Friday,7,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-12-20,7:22,20,22,2019-12-20 07:22:00,FALSE
181,192101847,613,,LARCENY SHOPLIFTING,A1,102,0,2019-12-18 18:29,2019,12,Wednesday,18,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-12-18,18:29,18,29,2019-12-18 18:29:00,FALSE
182,202003407,801,,ASSAULT - SIMPLE,A1,102,0,2019-12-17 18:30,2019,12,Tuesday,18,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-12-17,18:30,17,30,2019-12-17 18:30:00,FALSE
183,192101174,613,,LARCENY SHOPLIFTING,A1,102,0,2019-12-16 13:57,2019,12,Monday,13,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-12-16,13:57,16,57,2019-12-16 13:57:00,FALSE
184,192100482,617,,LARCENY THEFT FROM BUILDING,A1,102,0,2019-12-13 23:09,2019,12,Friday,23,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-12-13,23:09,13,9,2019-12-13 23:09:00,FALSE
185,192100048,617,,LARCENY THEFT FROM BUILDING,A1,102,0,2019-12-12 14:30,2019,12,Thursday,14,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-12-12,14:30,12,30,2019-12-12 14:30:00,FALSE
186,192097479,613,,LARCENY SHOPLIFTING,A1,111,0,2019-12-03 15:51,2019,12,Tuesday,15,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-12-03,15:51,3,51,2019-12-03 15:51:00,FALSE
187,192096028,613,,LARCENY SHOPLIFTING,A1,102,0,2019-11-27 13:27,2019,11,Wednesday,13,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-11-27,13:27,27,27,2019-11-27 13:27:00,FALSE
188,192093553,801,,ASSAULT - SIMPLE,A1,102,0,2019-11-18 23:20,2019,11,Monday,23,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-11-18,23:20,18,20,2019-11-18 23:20:00,FALSE
189,192090462,3005,,SICK ASSIST,A1,102,0,2019-11-07 20:08,2019,11,Thursday,20,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-11-07,20:08,7,8,2019-11-07 20:08:00,FALSE
190,192090208,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,2019-11-06 23:34,2019,11,Wednesday,23,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-11-06,23:34,6,34,2019-11-06 23:34:00,FALSE
191,192089182,3006,,SICK/INJURED/MEDICAL - PERSON,A1, ,0,2019-11-03 16:45,2019,11,Sunday,16,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-11-03,16:45,3,45,2019-11-03 16:45:00,FALSE
192,192088964,301,,ROBBERY,A1,102,0,2019-11-02 17:23,2019,11,Saturday,17,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-11-02,17:23,2,23,2019-11-02 17:23:00,FALSE
193,192088918,3201,,PROPERTY - LOST/ MISSING,A1,102,0,2019-10-31 7:00,2019,10,Thursday,7,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-10-31,7:00,31,0,2019-10-31 07:00:00,FALSE
194,192088020,3125,,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),A1,111,0,2019-10-30 20:39,2019,10,Wednesday,20,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-10-30,20:39,30,39,2019-10-30 20:39:00,FALSE
195,192087947,2610,,TRESPASSING,A1,102,0,2019-10-30 16:52,2019,10,Wednesday,16,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-10-30,16:52,30,52,2019-10-30 16:52:00,FALSE
196,192087191,540,,BURGLARY - COMMERICAL,A1,102,0,2019-10-28 2:51,2019,10,Monday,2,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-10-28,2:51,28,51,2019-10-28 02:51:00,FALSE
197,192086270,2610,,TRESPASSING,A1,102,0,2019-10-24 17:37,2019,10,Thursday,17,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-10-24,17:37,24,37,2019-10-24 17:37:00,FALSE
198,192084888,1402,,VANDALISM,A1,111,0,2019-10-20 4:18,2019,10,Sunday,4,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)",2019-10-20,4:18,20,18,2019-10-20 04:18:00,FALSE
