,address,LAT,LONG
4797,21 WACHUSETT ST,42.262685,-71.102212
4798,2013 COMMONWEALTH AV,42.340187,-71.158981
4799,QUINCY ST AND MAGNOLIA ST,42.312222,-71.073171
4801,46 RUTLAND SQ,42.342077,-71.078711
4802,HYDE PARK AV AND PINE ST,42.254562,-71.124313
4803,236 LEXINGTON ST,42.380167,-71.031431
4804,GREEN ST AND UNION ST,42.3751,-71.0392
4805,19 RUTLAND SQ,42.341687,-71.077741
4806,3RD AV AND 9TH ST,42.376721,-71.053135
4807,222 CENTRE ST,42.293321,-71.063299
4808,SUMMER ST AND E 1ST ST,42.338144,-71.035496
4809,99 REVERE ST,42.359577,-71.070421
4810,BROCKTON ST AND CUMMINS HY,42.270301,-71.099577
4811,12 WATERLOW ST,42.297664,-71.076953
4812,2 CONCORD ST,42.340637,-71.078391
4813,3 ATLANTIC AV,42.363655,-71.051058
4815,DORCHESTER AV AND FREEPORT ST,42.307579,-71.058419
4816,WIRT ST AND HENSHAW ST,42.349844,-71.150901
4817,37 REDGATE R,42.277493,-71.153995
4818,DANNY RD AND VALLARO R,42.3605,-71.0596
4819,6 K ST,42.339173,-71.037555
4820,55 FAYWOOD AV,42.390949,-71.001614
4821,585 WASHINGTON ST,42.353393,-71.06248
4822,SAVANNAH AV,42.273917,-71.100641
4823,MT VERNON ST AND WESTMOUNT AV,42.283801,-71.158943
4824,WALNUT ST,42.357627,-71.066191
4825,12 BOLTON ST,42.341824,-71.052633
4827,1 GARFIELD AV,42.248991,-71.123553
4829,81 WALTHAM ST,42.343417,-71.070591
4830,12 WOLFE ST,42.286067,-71.164811
4831,9 EXETER ST,42.352497,-71.081171
4832,1975 COLUMBUS AV,42.315227,-71.098071
4833,37 FAYETTE ST,42.348807,-71.067821
4834,SPRING ST AND BILLINGS ST,42.272314,-71.171713
4835,286 COMMONWEALTH AV,42.349697,-71.084661
4836,2 RUGGLES ST,42.331177,-71.083194
4837,658 METROPOLITAN AV,42.263597,-71.117311
4838,136I TREMONT ST,42.355607,-71.062053
4839,75 MALCOLM X BL,42.331926,-71.090881
4840,875 HUNTINGTON AV,42.332857,-71.111201
4841,524 TREMONT ST,42.344659,-71.070063
4842,BLUE HILL AV AND WOODHAVEN ST,42.375,-71.03972
4843,WASHINGTON ST AND PARK ST,42.295517,-71.072118
4844,MELNEA CASS BL AND ALBANY ST,42.375,-71.03972
4845,93 MAPLE ST,42.307757,-71.086545
4846,24 HAVILAND ST,42.346167,-71.088681
4847,BRAINERD RD AND HARVARD AV,42.349209,-71.130026
4848,FIRTH RD AND FLORENCE ST,42.287183,-71.123345
4849,562 NORFOLK ST,42.277804,-71.091049
4850,CRANDALL ST,42.281487,-71.127571
4852,FLAHERTY WY,42.338137,-71.053571
4853,11 RUSKINDALE R,42.269777,-71.109971
4854,138 THORNTON ST,42.322659,-71.09198
4855,1 JOSEPH AGRI ST,42.331525,-71.052001
4856,371 HANOVER ST,42.364901,-71.053152
4857,BLACKFAN CR,42.338401,-71.104895
4858,MASSACHUSETTS AV AND BOYLSTON ST,42.347299,-71.087746
4860,322 W BROADWAY,42.338567,-71.050092
4861,COLEUS PK,42.310449,-71.075345
4862,222 FRIEND ST,42.364096,-71.061151
4863,69 TRUMAN PY,42.248004,-71.124099
4865,1 DEFOREST ST,42.265425,-71.128624
4866,MORTON ST AND YALE TR,42.300249,-71.107031
4867,9 JENKINS ST AND DORCHESTER ST,42.330777,-71.053781
4869,89 HEWLETT ST,42.291427,-71.136811
4870,11 GLENDOWER R,42.274126,-71.129042
4871,1 HARRISON AV,42.352379,-71.061558
4872,19 SAUNDERS ST,42.352707,-71.141671
4873,7 PRESCOTT ST,42.380507,-71.031001
4875,VINSON ST AND PARK ST,42.297225,-71.065637
4877,41 W 2ND ST,42.343111,-71.055878
4878,3 PINCKNEY ST,42.358947,-71.065241
4879,WALLEY ST,42.389759,-70.998447
4880,27 WESTON ST,42.250697,-71.140571
4881,543 WASHINGTON ST,42.353908,-71.062666
4882,1ST AV AND BAXTER ST,42.3751,-71.0392
4883,5 PINE ST,42.347873,-71.063714
4885,OAKLAND ST AND FANEUIL ST,42.352651,-71.160562
4886,501 BOYLSTON ST,42.350847,-71.074138
4887,3 SUMMER ST,42.355411,-71.060436
4888,263 W 3RD ST,42.337888,-71.047277
4889,625 CAMBRIDGE ST,42.361078,-71.069388
4890,61 WESTMINSTER ST,42.264053,-71.117771
4891,SAVIN HILL AV AND GRAMPIAN WY,42.309434,-71.05046
4893,NEW BEDFORD ST,42.255397,-71.110551
4894,BENNINGTON ST AND BLACKINTON ST,42.375,-71.03972
4896,DIX ST AND LAFIELD ST,42.295437,-71.059685
4898,THOMPSONS ISL,42.251617,-71.134121
4899,MAGAZINE ST AND NORFOLK AV,42.326687,-71.071479
4900,47 HUNTINGTON AV,42.348331,-71.078613
4901,EVERETT ST AND HOLTON ST,42.360159,-71.136604
4902,234 ROXBURY ST,42.330178,-71.09266
4903,EVERETT ST AND BRENTWOOD ST,42.360898,-71.136283
4904,45 GROVE ST,42.359667,-71.068761
4905,11 TOLMAN ST,42.288887,-71.046591
4906,M ST AND E 3RD ST,42.336528,-71.033374
4907,24 UNION PK,42.342637,-71.071601
4908,498 E 8TH ST,42.331487,-71.041601
4909,FARGO ST,42.344947,-71.041581
4910,234 CONDOR ST,42.382585,-71.031368
4911,25 WINTER ST,42.308958,-71.062587
4912,604 E BROADWAY,42.335763,-71.039792
4914,25 WAYNE ST,42.307667,-71.086061
4915,238 OLD COLONY AV,42.331886,-71.05329
4916,251 MERIDIAN ST,42.376097,-71.038891
4917,88 WAREHAM ST,42.339117,-71.066052
4918,DENT ST,42.283485,-71.163722
4919,405 COLUMBIA R,42.312272,-71.068773
4920,ORCHARD ST,42.267197,-71.107761
4921,15 DALRYMPLE ST,42.315247,-71.101041
4922,7 WINDOM ST,42.35983,-71.123755
4923,54 DEVONSHIRE ST,42.358359,-71.057108
4926,192 MAGNOLIA ST,42.312007,-71.073181
4927,GEORGE ST,42.264367,-71.108421
4930,166 FRANCIS ST,42.337504,-71.11008
4931,WALK HILL ST AND ALMONT ST,42.281262,-71.097928
4932,N ST AND E 6TH ST,42.333187,-71.031212
4933,296 NORTH ST,42.330873,-71.031145
4934,HAMMOND ST AND WARWICK ST,42.336773,-71.083573
4935,177 W EIGHTH ST,42.333945,-71.052473
4936,MASSACHUSETTS AV AND CHESTERTON ST,42.330517,-71.070034
4937,BREMEN ST AND MAVERICK ST,42.36972,-71.037937
4938,824 E BROADWAY,42.335707,-71.031445
4939,E 4TH ST AND G ST,42.334592,-71.04424
4940,SOUTH ST AND ARBORWAY,42.301838,-71.114465
4942,MERIDIAN ST,42.376765,-71.039394
4943,116 SPRING ST AND BAKER ST,42.375,-71.03972
4945,1794 COLUMBIA R,42.332037,-71.029261
4946,D ST AND ORTON MAROTTA WY,42.336861,-71.053121
4948,3313 WASHINGTON ST,42.310267,-71.104061
4949,56 BURKE ST,42.331002,-71.050218
4950,63 NELSON ST,42.281327,-71.082281
4951,BERKELEY ST AND CORTES ST,42.348284,-71.071608
4952,CENTRE ST AND MAPLE ST,42.286794,-71.153767
4954,MANTHORNE RD AND WELD ST,42.292974,-71.154309
4955,SCHOOL ST AND GRANADA PK,42.313587,-71.097967
4956,COMMONWEALTH AV AND CHESTNUT HILL AV,42.338208,-71.153397
4957,81 NEWBURY ST,42.351977,-71.074801
4958,2 BROOK MARSHALL R,42.283933,-71.115077
4959,127 NEWBURY ST,42.351407,-71.076731
4960,ENTERPRISE ST AND LUCY ST,42.324051,-71.062992
4961,DUSTIN ST AND N BEACON ST,42.354909,-71.144174
4963,45 SUMMER ST,42.354573,-71.059256
4964,4 WELLINGTON HILL,42.279407,-71.093511
4965,366 COMMERCIAL ST,42.366057,-71.051531
4966,W 4TH ST AND DORCHESTER ST,42.334947,-71.046792
4967,32 MALLARD AV,42.290773,-71.077561
4968,95 COMMONWEALTH AV,42.35266,-71.076072
4969,235 BAKER ST,42.277833,-71.16636
4970,BOYLSTON ST,42.345298,-71.095063
4971,116 FRANKLIN ST,42.355447,-71.057238
4972,CROSS ST AND SALEM ST,42.362829,-71.056315
4973,EVERETT ST AND RAYMOND ST,42.361936,-71.135839
4974,12 PRESTON R,42.282767,-71.159461
4975,E 4TH ST AND L ST,42.334765,-71.0354
4976,114 SOUTH ST,42.350848,-71.057211
4977,145 HIGHLAND ST,42.253686,-71.111308
4978,CORNELL ST,42.279507,-71.135221
4980,359 W 2ND ST,42.338228,-71.046303
4981,138 BOYLSTON ST,42.352505,-71.066127
4983,68 ST ANDREW R,42.384568,-71.002286
4984,17 CHARLES ST,42.30048,-71.062072
4985,6 SACO ST AND CENTRE ST,42.375,-71.03972
4986,53 STATE ST,42.358684,-71.056627
4987,77 WARREN ST,42.335957,-71.077301
4988,9 MILFORD ST,42.343817,-71.068831
4989,826 BEACON ST,42.347577,-71.102741
4990,284 HANOVER ST,42.363987,-71.054541
4992,W 7TH ST AND D ST,42.336246,-71.053878
4994,READVILLE ST AND BUCKINGHAM ST,42.241871,-71.134724
4995,21 MARGINAL ST,42.367109,-71.03998
4997,206 BEECH ST,42.281737,-71.141991
4998,24 JERSEY ST,42.34637,-71.098394
4999,OAK SQ,42.351204,-71.167553
5000,HILL TOP ST AND ROCKNE AV,42.27929,-71.05183
5001,12 TELEGRAPH ST,42.332927,-71.050305
5002,11 FANEUIL ST AND MARKET ST,42.375,-71.03972
5003,3 MELCHER ST,42.350505,-71.051
5004,69 WILDWOOD ST,42.282253,-71.089843
5006,AUSTIN ST AND MAIN ST,42.375553,-71.064463
5007,231 SAVIN HILL AV,42.309107,-71.046741
5009,31 DELL AV,42.260797,-71.121911
5010,AUSTIN ST AND WEST ST,42.263257,-71.125591
5011,HAWLEY PL AND ARCH ST,42.355868,-71.057802
5013,17 WALK HILL ST,42.295257,-71.116071
5014,531 PARK ST,42.29533,-71.074321
5015,PELTON ST AND ALLENWOOD ST,42.2827,-71.147738
5016,689 BENNINGTON ST,42.384177,-71.013654
5018,MAVERICK ST AND JEFFRIES ST,42.365764,-71.02887
5019,57 WARREN AV,42.345133,-71.072139
5020,29 WARD ST,42.334818,-71.09511
5022,32 SAVIN HILL AV,42.312908,-71.057616
5023,HARRISON ST AND BEACH ST,42.3751,-71.0392
5024,CENTRE ST AND ARBORWAY,42.309233,-71.121378
5025,ANAWAN AV,42.28411,-71.14835
5027,6 SUNNYSIDE ST,42.252278,-71.13159
5029,WARREN ST AND ELM HILL PK,42.312794,-71.083335
5030,28 SULLIVAN ST AND HIGH ST,42.375,-71.03972
5031,45 BEACON ST,42.354205,-71.077013
5032,29 FLORIDA ST,42.291127,-71.060081
5033,62 RUTLAND ST,42.340099,-71.076601
5034,E ST AND DRESSER ST,42.339432,-71.047375
5035,8 DWIGHT ST,42.343947,-71.068221
5037,835 CUMMINS HY,42.274392,-71.109242
5038,BRUNSWICK ST,42.310477,-71.079501
5039,49 BRADLEE ST,42.296832,-71.075223
5040,25 LEWIS ST,42.364175,-71.052621
5041,118 BOWDOIN ST,42.302987,-71.071751
5042,196 MARLBOROUGH ST,42.35216,-71.08052
5043,424 GENEVA AV,42.300772,-71.066977
5045,59 LINDEN ST,42.305787,-71.060431
5046,435 CAMBRIDGE ST,42.361079,-71.069351
5047,REVERE ST,42.359627,-71.069141
5048,32 BENNET ST,42.349256,-71.062284
5049,43 B ST,42.339304,-71.055701
5050,1 HIGH ST AND CONGRESS ST,42.375,-71.03972
5051,ANTRIM ST,42.387487,-71.005551
5052,146 CHARLES ST,42.299762,-71.064801
5053,11 WELLSMERE TR,42.279887,-71.133601
5054,301 BELGRADE AV,42.286287,-71.143891
5055,7 SHANLEY ST,42.311457,-71.068301
5056,45 SCHOOL ST,42.297177,-71.075701
5057,LUBEC ST AND PORTER ST,42.371139,-71.032665
5058,DARTMOUTH ST AND WARREN AV,42.344301,-71.074475
5059,EVERETT ST AND LINCOLN ST,42.35757,-71.137694
5060,SCHOOL ST AND WASHINGTON ST,42.296674,-71.072282
5061,16 O ST,42.337677,-71.029101
5062,BRAEBURN R,42.260567,-71.127241
5063,BROAD ST AND MILK ST,42.357975,-71.053997
5064,CENTRE ST AND GREENVIEW AV,42.313444,-71.114093
5065,SYMMES ST,42.289777,-71.131621
5067,7 PENFIELD ST,42.28521,-71.132287
5068,ENTERPRISE ST,42.323657,-71.062581
5069,WELD ST AND WILLOW ST,42.292098,-71.155658
5070,1642 CENTRE ST,42.287977,-71.144641
5071,QUINCY ST AND MT EVERETT ST,42.311077,-71.069575
5072,WASHINGTON ST AND KITTREDGE ST,42.285047,-71.12965
5073,38 UNION PK,42.342987,-71.072011
5076,24 COOPER ST,42.364367,-71.056451
5077,355 WASHINGTON ST,42.356697,-71.059401
5078,8 GOODENOUGH ST,42.35647,-71.154121
5079,217 D ST,42.337863,-71.051765
5080,351 MERIDIAN ST,42.378597,-71.038991
5081,104 MAGNOLIA ST,42.315007,-71.071231
5082,256 HANCOCK ST,42.309397,-71.059281
5084,NORTH ST AND CLINTON ST,42.360721,-71.055893
5085,29 EUSTIS ST,42.331138,-71.080982
5086,GARRISON ST,42.345717,-71.078981
5087,161 WARREN ST,42.324758,-71.082946
5088,23 PIERCE ST,42.255307,-71.119051
5090,6 CEDAR ST,42.271737,-71.075171
5091,1504 DORCHESTER AV AND MERIDIAN ST,42.375,-71.03972
5092,252 GOLD ST,42.335577,-71.048421
5093,381 BEACON ST,42.351927,-71.084621
5094,76 EASTON ST,42.313276,-71.079909
5096,51 SOLARIS R,42.244437,-71.144011
5097,MANCHESTER ST AND CEDAR ST,42.274119,-71.075856
5099,925 COMMONWEALTH AV AND HARRY AGGANIS WAY,42.352184,-71.117682
5100,59 WARREN AV,42.345107,-71.072221
5101,98 ROCKWOOD ST,42.265095,-71.116227
5102,13TH ST AND 4TH AV,42.377961,-71.052044
5103,MASSACHUSETTS AV AND HARRISON AV,42.334916,-71.075181
5104,145 STOUGHTON ST,42.314737,-71.060541
5106,11 ELM ST,42.300127,-71.053461
5107,107 TRENTON ST,42.379227,-71.035141
5108,SOUTH ST AND ST JOSEPH ST,42.306842,-71.115332
5109,CAMBRIDGE ST AND GARDEN ST,42.361118,-71.066959
5110,BUNKER HILL ST AND COOK ST,42.379866,-71.064489
5111,56 SAMOSET ST,42.290167,-71.064381
5112,52 CAMBRIDGE ST,42.36107,-71.061435
5115,21 EVERETT ST,42.301177,-71.052921
5116,24 BAKER ST,42.271334,-71.162505
5117,TRAVELER ST,42.344097,-71.063201
5118,25 ROCKWOOD ST,42.2649,-71.116352
5119,613 E BROADWAY,42.335397,-71.039821
5120,111 WALWORTH ST,42.283287,-71.137661
5121,12 POPES HILL ST,42.293276,-71.049629
5122,469 WASHINGTON ST,42.355177,-71.061171
5123,BLUE HILL AV AND STANWOOD ST,42.310256,-71.082012
5124,49 MARTIN ST,42.277657,-71.147841
5125,GAY HEAD ST AND ARKLOW ST,42.32444,-71.10492
5127,163 FAIRMOUNT AV,42.253027,-71.11877
5128,38 SHEPARD ST,42.346418,-71.15066
5129,SALEM ST AND STILLMAN ST,42.363594,-71.055866
5130,893 BEACON ST,42.358117,-71.061779
5131,134 CHILD ST,42.254292,-71.130925
5133,OAK ST AND FANEUIL ST,42.351204,-71.167553
5134,HOBSON ST AND HOBART ST,42.355369,-71.161672
5135,6 BEACON ST,42.358007,-71.061611
5136,E 4TH ST AND NATIONAL ST,42.334869,-71.04667
5137,16 MILES ST,42.318587,-71.099931
5138,54 PINCKNEY ST,42.358767,-71.067381
5139,35 O ST AND E 2ND ST,42.375,-71.03972
5140,WASHINGTON ST AND E LENOX ST,42.335062,-71.078795
5142,1714 WASHINGTON ST,42.33689,-71.076042
5144,LESHER ST,42.292553,-71.122682
5145,14 BEACH ST,42.303612,-71.054405
5146,TREMONT ST AND NORTHAMPTON ST,42.338895,-71.081129
5147,1 MURRAY CT,42.367557,-71.038011
5148,RUSFIELD ST AND ALLERTON ST,42.328486,-71.070092
5150,7 HEWLETT ST,42.289263,-71.13425
5151,3 CASPAR ST,42.289857,-71.164791
5152,174 MAVERICK ST,42.369517,-71.037151
5153,145 DALTON ST,42.346054,-71.084353
5154,BROOKDALE ST AND RIDGE ST,42.286162,-71.122105
5155,1 BREED ST,42.386847,-71.006361
5157,11 GLADSTONE ST,42.389077,-70.999922
5159,31 NORFOLK ST,42.289857,-71.072721
5160,147 WALWORTH ST,42.281937,-71.137571
5161,4 CLAPP ST,42.322433,-71.061148
5164,7 LEWISTON ST,42.266878,-71.112438
5166,145 SEAPORT BL AND CONGRESS ST,42.375,-71.03972
5167,108 KILMARNOCK ST,42.341957,-71.098771
5168,644 W ROXBURY PY,42.28396,-71.14689
5170,COMMONWEALTH AV AND BLANDFORD ST,42.375,-71.03972
5171,M ST AND E 1ST ST,42.338183,-71.033422
5172,106 WEBSTER ST,42.258732,-71.122428
5173,12 BRADEEN ST,42.291134,-71.122974
5175,PRESCOTT ST AND BENNINGTON ST,42.378442,-71.029397
5176,139 PROVIDENCE ST AND SOUTH ST,42.375,-71.03972
5177,428 COLUMBIA R,42.312537,-71.069031
5178,MCCLELLAN HY,42.384789,-71.020043
5179,19 THATCHER ST,42.266107,-71.119491
5180,52 BEACON ST,42.354205,-71.077013
5181,111 B ST,42.340921,-71.053413
5182,722 COMMONWEALTH AV,42.349587,-71.105981
5183,99 BLACK FALCON AV,42.343994,-71.027825
5184,BROOKS ST AND PARIS ST,42.376408,-71.03299
5186,HAWKINS ST AND BOWKER ST,42.362118,-71.060117
5187,237 BEECH ST,42.280721,-71.141093
5188,39 MELVILLE AV,42.294454,-71.066876
5189,5 BARCLAY R,42.284338,-71.162282
5190,374 CONGRESS ST,42.349958,-71.047412
5191,THOMPSON SQ AND MAIN ST,42.374994,-71.063984
5192,26 BROOKS ST,42.375897,-71.032391
5193,108 MAPLE ST,42.307287,-71.086771
5194,59 WYMAN ST,42.320637,-71.105731
5195,1 SUMMER ST AND W BROADWAY,42.355167,-71.060461
5196,46 NEWMARKET SQ,42.328481,-71.066117
5197,D ST AND W 5TH ST,42.337469,-71.052413
5198,46 VINING ST,42.335038,-71.108394
5201,785 TREMONT ST,42.339265,-71.081111
5202,35 O ST,42.337129,-71.029512
5205,VINE ST AND DUDLEY ST,42.327113,-71.076643
5206,METROPOLITAN AV AND PROVIDENCE ST,42.270684,-71.121185
5207,SILVER ST AND DORCHESTER ST,42.335189,-71.046256
5208,COLUMBUS AV AND BERKELEY ST,42.348659,-71.071792
5210,SILVER ST,42.338317,-71.050901
5211,ARLINGTON ST AND S HOBART ST,42.352653,-71.158061
5212,651 HUNTINGTON AV,42.3356,-71.101876
5213,1125 BLUE HILL AV,42.286247,-71.091151
5214,SARGENT ST,42.315959,-71.074053
5215,MAPLETON ST,42.351747,-71.149461
5216,LEDGEWOOD RD AND CRICKET L,42.3605,-71.0596
5217,99 HIGH ST,42.308759,-71.061379
5218,BUNKER HILL ST AND JEFFERSON ST,42.373,-71.0571
5219,232 CHELSEA ST,42.375687,-71.032341
5220,E 3RD ST AND P ST,42.336634,-71.027201
5221,HAWLEY ST AND SUMMER ST,42.354951,-71.059777
5222,MORTON ST AND WOODMERE ST,42.278438,-71.079588
5223,82 ZEIGLER ST,42.329281,-71.081276
5224,251 CHELSEA ST,42.376017,-71.031421
5225,8 COLUMBUS SQ,42.343197,-71.077911
5226,94 CHESTNUT ST,42.356713,-71.070717
5227,39 FOLSOM ST,42.318024,-71.072552
5228,1086 MORTON ST,42.277137,-71.076481
5229,925 COMMONWEALTH AV,42.352184,-71.117682
5230,383 DORCHESTER AV,42.335097,-71.057291
5231,527 BAKER ST,42.287177,-71.170981
5232,71 LAWRENCE ST,42.345614,-71.074852
5233,451 MASSACHUSETTS AV AND COLUMBUS AV,42.3605,-71.0596
5236,333 GENEVA AV,42.302737,-71.070571
5237,4157 WASHINGTON ST,42.288717,-71.126091
5238,25 CEDAR ST AND CORNELL ST,42.375,-71.03972
5239,2 PRINCE ST,42.364047,-71.053631
5240,44 HUMPHREYS ST,42.318987,-71.066861
5241,57 DANA AV,42.252047,-71.123241
5242,PORTER ST AND BREMEN ST,42.372468,-71.034739
5243,2 HANNON ST,42.281196,-71.085947
5244,27 PARSONS ST,42.350277,-71.155143
5245,DAY ST,42.379306,-71.027461
5246,32 SUMMER ST,42.354887,-71.059351
5247,BURLINGTON AV AND BROOKLINE AV,42.345476,-71.100352
5248,9 BOYNTON ST,42.305297,-71.114091
5249,195 COREY ST,42.289721,-71.158919
5250,32 DEARBORN ST,42.328987,-71.078821
5251,DEVONSHIRE ST AND STATE ST,42.358852,-71.056893
5253,7 RIVERBANK PL,42.268867,-71.091271
5254,122 WALNUT ST,42.288897,-71.040151
5255,14 LODGEHILL R,42.265397,-71.127701
5257,5 TILESBORO ST,42.294123,-71.051815
5258,388 STUART ST,42.349137,-71.073677
5260,31 BOWDOIN ST,42.299987,-71.072243
5261,559 WASHINGTON ST,42.35363,-71.062696
5262,RUGGLES ST AND CABOT ST,42.333879,-71.087012
5263,14 ST MARKS R,42.291547,-71.061991
5264,635 CUMMINS HY,42.271317,-71.105581
5265,124 CALLENDER ST,42.288075,-71.083812
5266,1905 CENTRE ST,42.285157,-71.156721
5267,BLUE HILL AV AND MONTROSE ST,42.375,-71.03972
5268,201 W BROADWAY,42.339592,-71.0524
5269,67 FANEUIL ST,42.359891,-71.056097
5271,TRULL ST,42.312007,-71.066191
5274,G ST AND JASON TR,42.33167,-71.044141
5275,294 ATHENS ST,42.337997,-71.048291
5276,THORNDIKE ST AND HARRISON AV,42.332831,-71.078204
5277,HARRISON AV AND NEWCOMB ST,42.333247,-71.07757
5278,85 WEBSTER ST,42.258726,-71.12239
5279,12 BLUE HILL AV,42.324307,-71.075714
5280,36 NIGHTINGALE ST,42.295257,-71.082501
5281,CAMBRIDGE ST AND GROVE ST,42.361091,-71.068758
5282,BEECHMONT ST,42.268767,-71.126601
5284,215 LINCOLN ST,42.349973,-71.058935
5285,1692 DORCHESTER AV,42.292728,-71.062343
5286,STUART ST AND CHURCH ST,42.350508,-71.068656
5287,57 PARSONS ST AND BENNETT ST,42.375,-71.03972
5290,116 E CANTON ST,42.337429,-71.068428
5291,MAVERICK ST,42.368496,-71.035496
5292,296 WASHINGTON ST,42.357267,-71.058221
5293,33 BROAD ST AND SUMMER ST,42.375,-71.03972
5294,SHAWMUT AV AND E BERKELEY ST,42.375,-71.03972
5295,SAYBROOK ST AND MARKET ST,42.355047,-71.1498
5296,39 LEXINGTON ST,42.377364,-71.038179
5297,LINCOLN ST AND BEACH ST,42.350919,-71.05855
5298,CUMMINS HY AND HARMON ST,42.270564,-71.101471
5300,QUINCY ST AND QUINCY PL,42.316038,-71.08181
5301,CODMAN PK,42.319253,-71.09363
5302,FOREST HILLS ST AND SYLVIA ST,42.310462,-71.10235
5305,521 WARREN ST,42.313739,-71.083663
5308,AVERY ST,42.353107,-71.063341
5309,14 HARVARD AV,42.299787,-71.075681
5311,96 BELGRADE AV,42.286126,-71.134061
5312,51 CALUMET ST,42.332137,-71.105361
5313,BOSTON ST AND MT VERNON ST,42.32299,-71.060673
5314,45 JOY ST,42.359977,-71.064921
5315,BEACHVIEW R,42.391007,-71.004101
5316,W 4TH ST AND DORCHESTER AV,42.34162,-71.057178
5318,4 YAWKEY WY,42.345881,-71.098861
5319,K ST AND E 1ST ST,42.338114,-71.037517
5320,4 WOODWARD PL,42.331739,-71.056681
5321,358 WALNUT AV,42.313997,-71.094021
5323,8 MILL ST,42.301088,-71.051337
5325,58 MOORE ST,42.331632,-71.065673
5326,48 WASHINGTON ST,42.307154,-71.082348
5328,2 LOGAN WY,42.32756,-71.05387
5329,143 RICHMOND ST,42.275267,-71.062233
5330,DORCHESTER AV AND BAY ST,42.311348,-71.057581
5331,44 ASHMONT ST,42.285228,-71.068424
5332,WALNUT AV AND COBDEN ST,42.316543,-71.093183
5333,82 E 6TH ST,42.338991,-71.056443
5334,DORCHESTER ST AND W 9TH ST,42.332504,-71.051699
5335,129 CUMMINS HY,42.283143,-71.124344
5340,15 NORFOLK ST,42.289951,-71.07264
5341,HALIFAX ST AND S HUNTINGTON AV,42.320602,-71.111859
5342,51 MATCHETT ST,42.354057,-71.169751
5343,19 SOLEY ST,42.37429,-71.061568
5345,WALNUT ST AND HOMESTEAD ST,42.375,-71.03972
5346,76 BAILEY ST,42.284782,-71.065738
5347,16 LEROY ST,42.301087,-71.065581
5348,43 OLDFIELDS R,42.307858,-71.079059
5350,65 MORELAND ST,42.324238,-71.080054
5353,265 E ST,42.336137,-71.051011
5354,4151 WASHINGTON ST,42.288429,-71.12602
5355,HAWTHORNE ST AND SYCAMORE ST,42.283207,-71.126599
5356,BOYLSTON ST AND BELMORE TR,42.318837,-71.110478
5357,138 CHARLES ST,42.299762,-71.064801
5358,ST JAMES AV,42.349847,-71.073061
5359,CHESTERTON ST AND MASSACHUSETTS AV,42.3605,-71.0596
5360,HYDE PARK AV AND RAMSDELL AV,42.276847,-71.119492
5361,64 KNEELAND ST,42.350587,-71.060681
5362,397 RIVER ST,42.270327,-71.089631
5363,LINCOLN ST AND PORTSMOUTH ST,42.358452,-71.144509
5364,464 SHAWMUT AV,42.338797,-71.075611
5365,35 LOMASNEY WY AND CAUSEWAY ST,42.365265,-71.064728
5366,9 FAYSTON ST,42.313567,-71.078531
5367,679 MASSACHUSETTS AV,42.335527,-71.076131
5368,PALACE RD AND AVE LOUIS PASTEUR,42.3605,-71.0596
5369,47 BONAD R,42.294587,-71.150681
5371,131 GREENFIELD R,42.269367,-71.103841
5372,33 SENATOR BOLLING CIRCLE,42.290774,-71.093567
5373,SERVICE R,42.327245,-71.062781
5375,1234 COLUMBUS AV AND TREMONT ST,42.375,-71.03972
5376,BIRCH ST,42.284967,-71.132021
5378,731 TRUMAN PY,42.25183,-71.119929
5379,1052 SOUTH ST,42.287677,-71.142581
5380,274 HANCOCK ST,42.308982,-71.058883
5381,LANSDOWNE ST AND BROOKLINE AV,42.347232,-71.098537
5382,66 W NEWTON ST,42.340148,-71.075373
5383,6 WOODWARD PARK ST,42.318327,-71.072451
5384,857 CENTRE ST,42.295197,-71.056248
5385,1125 COMMONWEALTH AV,42.351484,-71.126153
5386,68 PLEASANT ST,42.313807,-71.059081
5387,DORCHESTER ST AND E 8TH ST,42.332848,-71.051131
5388,15 RICHMOND ST,42.273597,-71.069041
5389,3 HEMENWAY ST,42.346714,-71.089149
5391,36 BUNKER HILL ST,42.376774,-71.056993
5392,189 COLUMBUS AV,42.348973,-71.071396
5393,214 CENTRE ST,42.293277,-71.064131
5394,867 RIVER ST,42.367188,-71.070378
5395,CANAL ST,42.364317,-71.060211
5396,37 N MUNROE TR,42.292328,-71.053454
5397,256 BORDER ST,42.376868,-71.039879
5398,1 DUSTIN ST,42.332583,-71.053376
5399,BENNINGTON ST AND LONDON ST,42.375906,-71.036169
5400,CENTRE ST AND ODONNELL TR,42.29414,-71.060152
5401,12 MILWOOD ST,42.281807,-71.057501
5402,1008 TREMONT ST AND HAMMOND ST,42.375,-71.03972
5403,W 4TH ST AND NATIONAL ST,42.375,-71.03972
5404,463 CHELSEA ST,42.381326,-71.025498
5405,GOULD ST AND SPRING ST,42.272897,-71.170986
5408,157 BERKELEY ST,42.349435,-71.07178
5409,37 SPENCER ST,42.295996,-71.076763
5410,83 ST BOTOLPH ST,42.345457,-71.080411
5411,45 HANCOCK ST,42.31402,-71.065465
5412,11 LANSDOWNE ST,42.347184,-71.095001
5413,324 CENTRE ST,42.29424,-71.059778
